"X","dt_event","n","Time","Median","LI","LS","LIb","LSb","projecao","DRS","virus","base"
271,2023-05-26,11,12,3,0,20.025,1,6,"Previsto","ARARAQUARA","covid",2023-05-31
39,2023-05-31,11,12,13,3,47,9,19,"Previsto","ARARAQUARA","srag",2023-05-31
271,2023-06-06,11,12,2,0,15.025,1,5,"Previsto","ARARAQUARA","covid",2023-06-06
39,2023-06-06,11,12,12,3,36,7,17,"Previsto","ARARAQUARA","srag",2023-06-06
271,2023-06-07,11,12,2,0,16,1,4,"Previsto","ARARAQUARA","covid",2023-06-14
39,2023-06-14,11,12,8,2,24.025,5,12,"Previsto","ARARAQUARA","srag",2023-06-14
271,2023-06-07,11,12,2,0,14,1,4,"Previsto","ARARAQUARA","covid",2023-06-20
39,2023-06-20,11,12,19,4,71.025,12,27,"Previsto","ARARAQUARA","srag",2023-06-20
271,2023-07-04,11,12,3,0,147.15,1,8,"Previsto","ARARAQUARA","covid",2023-07-06
39,2023-07-05,11,12,10,1,39,6,16,"Previsto","ARARAQUARA","srag",2023-07-06
271,2023-07-15,11,12,3,0,22,1,6,"Previsto","ARARAQUARA","covid",2023-07-19
39,2023-07-19,11,12,7,0,24.025,4,12,"Previsto","ARARAQUARA","srag",2023-07-19
271,2023-07-22,11,12,5,0,61.025,2,11,"Previsto","ARARAQUARA","covid",2023-07-25
39,2023-07-25,11,12,12,3,36.025,8,18,"Previsto","ARARAQUARA","srag",2023-07-25
271,2023-07-28,11,12,4,0,21.025,2,7,"Previsto","ARARAQUARA","covid",2023-08-02
39,2023-08-01,11,12,9,2,28,6,13,"Previsto","ARARAQUARA","srag",2023-08-02
271,2023-08-05,11,12,3,0,16,1,6,"Previsto","ARARAQUARA","covid",2023-08-08
39,2023-08-08,11,12,10,2,30.025,6,15,"Previsto","ARARAQUARA","srag",2023-08-08
270,2023-08-15,11,12,3,0,15,1,6,"Previsto","ARARAQUARA","covid",2023-08-16
39,2023-08-15,11,12,5,0,19,2,8,"Previsto","ARARAQUARA","srag",2023-08-16
271,2023-08-15,11,12,3,0,16.025,1,6,"Previsto","ARARAQUARA","covid",2023-08-23
39,2023-08-23,11,12,6,1,22,3,9,"Previsto","ARARAQUARA","srag",2023-08-23
271,2023-08-30,11,12,4,0,51.05,2,8,"Previsto","ARARAQUARA","covid",2023-08-30
39,2023-08-30,11,12,7,1,31.025,4,11.25,"Previsto","ARARAQUARA","srag",2023-08-30
271,2023-09-05,11,12,7,1,33,4,12,"Previsto","ARARAQUARA","covid",2023-09-06
39,2023-09-05,11,12,10,2,40.025,7,17,"Previsto","ARARAQUARA","srag",2023-09-06
271,2023-09-19,11,12,3,0,15,1,6,"Previsto","ARARAQUARA","covid",2023-09-19
39,2023-09-19,11,12,11,2,38.05,7,16,"Previsto","ARARAQUARA","srag",2023-09-19
271,2023-09-27,11,12,13,1,103.05,7,24,"Previsto","ARARAQUARA","covid",2023-09-27
39,2023-09-27,11,12,9,1,24.025,6,13,"Previsto","ARARAQUARA","srag",2023-09-27
271,2023-10-05,11,12,18,2.975,93,11,29,"Previsto","ARARAQUARA","covid",2023-10-06
39,2023-10-05,11,12,14,4,36,9.75,19,"Previsto","ARARAQUARA","srag",2023-10-06
269,2023-10-11,11,10,10,0,51.025,6,17,"Previsto","ARARAQUARA","covid",2023-10-11
39,2023-10-11,11,12,5,0,25,3,9,"Previsto","ARARAQUARA","srag",2023-10-11
271,2023-10-10,11,12,20,3.975,57.025,13,29,"Previsto","ARARAQUARA","covid",2023-10-18
39,2023-10-18,11,12,18,5,65,12,28,"Previsto","ARARAQUARA","srag",2023-10-18
271,2023-10-20,11,12,3,0,21,1,8,"Previsto","ARARAQUARA","covid",2023-10-20
39,2023-10-20,11,12,26,5,100.025,16,38,"Previsto","ARARAQUARA","srag",2023-10-20
271,2023-10-24,11,12,5,0,21,2,10,"Previsto","ARARAQUARA","covid",2023-10-25
39,2023-10-24,11,12,30,11.975,68,22,39,"Previsto","ARARAQUARA","srag",2023-10-25
271,2023-11-01,11,12,6,0,26,3,10,"Previsto","ARARAQUARA","covid",2023-11-01
39,2023-11-01,11,12,13,1,73.025,7,22,"Previsto","ARARAQUARA","srag",2023-11-01
271,2023-11-08,11,12,3,0,14,1,5,"Previsto","ARARAQUARA","covid",2023-11-08
39,2023-11-08,11,12,9,0,36,4,15,"Previsto","ARARAQUARA","srag",2023-11-08
271,2023-11-10,11,12,5,0,21,3,9,"Previsto","ARARAQUARA","covid",2023-11-13
39,2023-11-10,11,12,7,0,35.025,4,14,"Previsto","ARARAQUARA","srag",2023-11-13
271,2023-11-28,11,12,4,0,14,2,7,"Previsto","ARARAQUARA","covid",2023-11-29
39,2023-11-29,11,12,3,0,12,1,5,"Previsto","ARARAQUARA","srag",2023-11-29
271,2023-11-28,11,12,5,0,15.025,3,7,"Previsto","ARARAQUARA","covid",2023-12-06
39,2023-11-28,11,12,4,0,14,2,7,"Previsto","ARARAQUARA","srag",2023-12-06
271,2023-12-13,11,12,1,0,6,0,2,"Previsto","ARARAQUARA","covid",2023-12-13
39,2023-12-13,11,12,2,0,10,1,3,"Previsto","ARARAQUARA","srag",2023-12-13
271,2023-12-13,11,12,2,0,11,1,4,"Previsto","ARARAQUARA","covid",2023-12-20
39,2023-12-20,11,12,7,1,45,4,14,"Previsto","ARARAQUARA","srag",2023-12-20
271,2023-12-14,11,12,2,0,9,1,3,"Previsto","ARARAQUARA","covid",2023-12-27
39,2023-12-27,11,12,4,0,25,2,8,"Previsto","ARARAQUARA","srag",2023-12-27
271,2023-12-29,11,12,2,0,14,1,4,"Previsto","ARARAQUARA","covid",2024-01-03
39,2023-12-29,11,12,5,0,26,3,9,"Previsto","ARARAQUARA","srag",2024-01-03
271,2024-01-11,11,12,2,0,9,1,4,"Previsto","ARARAQUARA","covid",2024-01-17
39,2024-01-16,11,12,4,0,13,2,6,"Previsto","ARARAQUARA","srag",2024-01-17
271,2024-01-23,11,12,1,0,7,0,3,"Previsto","ARARAQUARA","covid",2024-01-31
39,2024-01-24,11,12,9,2,32,6,14,"Previsto","ARARAQUARA","srag",2024-01-31
565,2024-02-07,NA,11,3,0,18,1,5,"Previsto","ARARAQUARA","covid",2024-02-07
81,2024-02-07,NA,12,7,1,31,4,12,"Previsto","ARARAQUARA","srag",2024-02-07
563,2024-02-10,NA,11,4,0,26,2,8,"Previsto","ARARAQUARA","covid",2024-02-14
81,2024-02-08,NA,12,26,4,157.025,14,46,"Previsto","ARARAQUARA","srag",2024-02-14
564,2024-02-13,NA,11,7,1,41.025,4,12,"Previsto","ARARAQUARA","covid",2024-02-21
81,2024-02-21,NA,12,14,1,106.05,7,26,"Previsto","ARARAQUARA","srag",2024-02-21
565,2024-02-21,NA,11,47,8,456.025,25,97,"Previsto","ARARAQUARA","covid",2024-02-28
81,2024-02-28,NA,12,52,9.975,233.225,32,82,"Previsto","ARARAQUARA","srag",2024-02-28
270,2024-03-05,11,11,41,5,208.125,24,67,"Previsto","ARARAQUARA","covid",2024-03-06
39,2024-03-06,11,12,81,23,292.125,55.75,112,"Previsto","ARARAQUARA","srag",2024-03-06
270,2024-03-13,11,12,2,0,55,0,7,"Previsto","ARARAQUARA","covid",2024-03-13
39,2024-03-13,11,12,13,0,86,6,28,"Previsto","ARARAQUARA","srag",2024-03-13
564,2024-03-09,NA,12,45,8,179.05,28,70,"Previsto","ARARAQUARA","covid",2024-03-18
81,2024-03-16,NA,12,13,0,117,5,32,"Previsto","ARARAQUARA","srag",2024-03-18
565,2024-03-13,NA,12,4,0,47.025,1,10,"Previsto","ARARAQUARA","covid",2024-03-20
81,2024-03-13,NA,12,13,0,114.05,5,29,"Previsto","ARARAQUARA","srag",2024-03-20
565,2024-03-20,NA,12,1,0,17,0,3,"Previsto","ARARAQUARA","covid",2024-03-27
81,2024-03-27,NA,12,5,0,47,2,11,"Previsto","ARARAQUARA","srag",2024-03-27
565,2024-03-29,NA,12,0,0,9,0,1,"Previsto","ARARAQUARA","covid",2024-04-10
81,2024-04-03,NA,12,16,2,67.025,9,28,"Previsto","ARARAQUARA","srag",2024-04-10
565,2024-04-11,NA,12,1,0,13.025,0,2,"Previsto","ARARAQUARA","covid",2024-04-17
81,2024-04-11,NA,12,13,2,56.025,8,22,"Previsto","ARARAQUARA","srag",2024-04-17
564,2024-04-18,NA,12,1,0,15,0,2,"Previsto","ARARAQUARA","covid",2024-04-24
81,2024-04-20,NA,12,19,4,71.0749999999999,12,29,"Previsto","ARARAQUARA","srag",2024-04-24
565,2024-04-27,NA,12,2,0,28.025,1,5,"Previsto","ARARAQUARA","covid",2024-05-08
81,2024-05-03,NA,12,12,2,35,8,17,"Previsto","ARARAQUARA","srag",2024-05-08
565,2024-04-27,NA,12,2,0,30,0,5,"Previsto","ARARAQUARA","covid",2024-05-15
81,2024-05-07,NA,12,14,3,35,10,20,"Previsto","ARARAQUARA","srag",2024-05-15
565,2024-04-26,NA,12,2,0,33,1,5,"Previsto","ARARAQUARA","covid",2024-05-23
81,2024-05-22,NA,12,6,0,21,3,11,"Previsto","ARARAQUARA","srag",2024-05-23
560,2024-05-16,NA,10,0,0,8,0,1,"Previsto","ARARAQUARA","covid",2024-05-29
81,2024-05-29,NA,12,8,1,19,5,11,"Previsto","ARARAQUARA","srag",2024-05-29
559,2024-05-23,NA,10,0,0,7,0,1,"Previsto","ARARAQUARA","covid",2024-06-05
81,2024-05-29,NA,12,9,2,29,6,13,"Previsto","ARARAQUARA","srag",2024-06-05
560,2024-05-23,NA,10,0,0,8,0,1,"Previsto","ARARAQUARA","covid",2024-06-12
81,2024-06-08,NA,12,12,3,41.025,8,18,"Previsto","ARARAQUARA","srag",2024-06-12
560,2024-06-05,NA,9,1,0,22.025,0,3,"Previsto","ARARAQUARA","covid",2024-06-26
81,2024-06-19,NA,12,13,4,38,9,19,"Previsto","ARARAQUARA","srag",2024-06-26
560,2024-06-05,NA,9,1,0,33.025,0,3,"Previsto","ARARAQUARA","covid",2024-07-04
81,2024-06-29,NA,12,16,5,41.025,12,22,"Previsto","ARARAQUARA","srag",2024-07-04
558,2024-07-06,NA,6,9,0,27161.2749999997,2,35,"Previsto","ARARAQUARA","covid",2024-07-23
81,2024-07-20,NA,12,13,3,40.025,9,19,"Previsto","ARARAQUARA","srag",2024-07-23
554,2024-08-07,NA,6,2,0,645.624999999999,0,12,"Previsto","ARARAQUARA","covid",2024-08-14
81,2024-08-14,NA,12,3,0,13,1,5,"Previsto","ARARAQUARA","srag",2024-08-14
555,2024-08-09,NA,6,1,0,388.05,0,10,"Previsto","ARARAQUARA","covid",2024-08-21
81,2024-08-16,NA,12,4,0,17,2,7,"Previsto","ARARAQUARA","srag",2024-08-21
555,2024-08-21,NA,7,57,7,3914.42499999999,28,131,"Previsto","ARARAQUARA","covid",2024-08-28
81,2024-08-21,NA,12,13,2,78.05,8,23,"Previsto","ARARAQUARA","srag",2024-08-28
555,2024-08-27,NA,8,27,2,556.374999999999,13,56.25,"Previsto","ARARAQUARA","covid",2024-09-03
81,2024-08-28,NA,12,23,4,128.15,14,43,"Previsto","ARARAQUARA","srag",2024-09-03
555,2024-09-04,NA,9,48,2,412.05,21.75,85,"Previsto","ARARAQUARA","covid",2024-09-11
81,2024-09-12,NA,12,13,0,90,5,27,"Previsto","ARARAQUARA","srag",2024-09-11
555,2024-09-10,NA,10,36,4,199.05,21,61,"Previsto","ARARAQUARA","covid",2024-09-18
81,2024-09-11,NA,12,41,6,142.125,25,62,"Previsto","ARARAQUARA","srag",2024-09-18
555,2024-09-17,NA,10,5,0,44,2,11,"Previsto","ARARAQUARA","covid",2024-09-25
81,2024-09-25,NA,12,13,1,68.05,6,23.25,"Previsto","ARARAQUARA","srag",2024-09-25
555,2024-09-25,NA,11,3,0,26,1,7,"Previsto","ARARAQUARA","covid",2024-10-02
81,2024-09-25,NA,12,31,8,111.025,20,48,"Previsto","ARARAQUARA","srag",2024-10-02
258,2023-05-30,11,12,2,0,30,1,4,"Previsto","ARAÇATUBA","covid",2023-05-31
26,2023-05-31,11,12,8,0,21,4,12,"Previsto","ARAÇATUBA","srag",2023-05-31
258,2023-06-02,11,12,1,0,15,0,3,"Previsto","ARAÇATUBA","covid",2023-06-06
26,2023-06-06,11,12,4,0,19,2,8,"Previsto","ARAÇATUBA","srag",2023-06-06
258,2023-06-02,11,12,2,0,15,1,3,"Previsto","ARAÇATUBA","covid",2023-06-14
26,2023-06-14,11,12,8,2,19,5,12,"Previsto","ARAÇATUBA","srag",2023-06-14
258,2023-05-30,11,12,3,0,33,1,6,"Previsto","ARAÇATUBA","covid",2023-06-20
26,2023-06-20,11,12,4,0,11,2,6,"Previsto","ARAÇATUBA","srag",2023-06-20
258,2023-06-27,11,12,2,0,13,1,4,"Previsto","ARAÇATUBA","covid",2023-07-06
26,2023-07-06,11,12,8,2,21.025,6,11,"Previsto","ARAÇATUBA","srag",2023-07-06
258,2023-07-15,11,12,3,0,28.0749999999999,1,6,"Previsto","ARAÇATUBA","covid",2023-07-19
26,2023-07-18,11,12,6,0,21,3,9,"Previsto","ARAÇATUBA","srag",2023-07-19
258,2023-07-12,11,12,1,0,21,0,3,"Previsto","ARAÇATUBA","covid",2023-07-25
26,2023-07-25,11,12,1,0,8.02499999999998,0,3,"Previsto","ARAÇATUBA","srag",2023-07-25
258,2023-08-01,11,12,4,0,37.025,2,7,"Previsto","ARAÇATUBA","covid",2023-08-02
26,2023-08-02,11,12,3,0,12,1.75,5,"Previsto","ARAÇATUBA","srag",2023-08-02
258,2023-08-08,11,12,4,0,42.025,2,8,"Previsto","ARAÇATUBA","covid",2023-08-08
26,2023-08-08,11,12,6,1,22,4,10,"Previsto","ARAÇATUBA","srag",2023-08-08
257,2023-08-16,11,11,3,0,23,1,6,"Previsto","ARAÇATUBA","covid",2023-08-16
26,2023-08-16,11,12,5,0,15,2,7,"Previsto","ARAÇATUBA","srag",2023-08-16
258,2023-08-23,11,12,6,0,35,3,11,"Previsto","ARAÇATUBA","covid",2023-08-23
26,2023-08-23,11,12,8,2,22.025,6,11.25,"Previsto","ARAÇATUBA","srag",2023-08-23
258,2023-08-30,11,12,5,0,23,3,9,"Previsto","ARAÇATUBA","covid",2023-08-30
26,2023-08-30,11,12,10,1,30,7,15,"Previsto","ARAÇATUBA","srag",2023-08-30
258,2023-09-05,11,12,7,1,27,4,10,"Previsto","ARAÇATUBA","covid",2023-09-06
26,2023-09-06,11,12,7,0,25,3,11,"Previsto","ARAÇATUBA","srag",2023-09-06
258,2023-09-19,11,12,7,1,33,4,12,"Previsto","ARAÇATUBA","covid",2023-09-19
26,2023-09-19,11,12,11,1,39,7,18,"Previsto","ARAÇATUBA","srag",2023-09-19
258,2023-09-27,11,12,11,2,39.025,7,16,"Previsto","ARAÇATUBA","covid",2023-09-27
26,2023-09-27,11,12,12,2,37,8,18,"Previsto","ARAÇATUBA","srag",2023-09-27
258,2023-09-28,11,12,10,1,33,6,15,"Previsto","ARAÇATUBA","covid",2023-10-06
26,2023-10-06,11,12,13,2,39.025,8,18,"Previsto","ARAÇATUBA","srag",2023-10-06
258,2023-10-11,11,12,5,0,26,2,9,"Previsto","ARAÇATUBA","covid",2023-10-11
26,2023-10-11,11,12,15,3,39,10,20,"Previsto","ARAÇATUBA","srag",2023-10-11
258,2023-10-18,11,12,4,0,22,2,7,"Previsto","ARAÇATUBA","covid",2023-10-18
26,2023-10-18,11,12,12,2.975,40,8,19,"Previsto","ARAÇATUBA","srag",2023-10-18
258,2023-10-20,11,12,6,0,33,3,10,"Previsto","ARAÇATUBA","covid",2023-10-20
26,2023-10-20,11,12,15,4,40.025,10,20,"Previsto","ARAÇATUBA","srag",2023-10-20
258,2023-10-25,11,12,6,0,19,3,9,"Previsto","ARAÇATUBA","covid",2023-10-25
26,2023-10-25,11,12,13,3,38.025,8,18,"Previsto","ARAÇATUBA","srag",2023-10-25
258,2023-11-01,11,12,5,0,20,3,8,"Previsto","ARAÇATUBA","covid",2023-11-01
26,2023-11-01,11,12,10,2,30.025,6,15,"Previsto","ARAÇATUBA","srag",2023-11-01
258,2023-11-07,11,12,6,0,19,3,9,"Previsto","ARAÇATUBA","covid",2023-11-08
26,2023-11-08,11,12,11,2,32,7,16,"Previsto","ARAÇATUBA","srag",2023-11-08
258,2023-11-12,11,12,7.5,0,36.025,4,13,"Previsto","ARAÇATUBA","covid",2023-11-13
26,2023-11-12,11,12,13,2,44,8,20,"Previsto","ARAÇATUBA","srag",2023-11-13
258,2023-11-28,11,12,6,1,20.025,3,9,"Previsto","ARAÇATUBA","covid",2023-11-29
26,2023-11-29,11,12,6,0,18,3,9,"Previsto","ARAÇATUBA","srag",2023-11-29
258,2023-11-24,11,12,6,0,20,3,9,"Previsto","ARAÇATUBA","covid",2023-12-06
26,2023-12-06,11,12,7,1,18,4.75,11,"Previsto","ARAÇATUBA","srag",2023-12-06
258,2023-12-13,11,12,2,0,9,1,4,"Previsto","ARAÇATUBA","covid",2023-12-13
26,2023-12-13,11,12,4,0,12,2,6,"Previsto","ARAÇATUBA","srag",2023-12-13
258,2023-12-19,11,12,3,0,16,1,5,"Previsto","ARAÇATUBA","covid",2023-12-20
26,2023-12-20,11,12,6,1,15,4,8,"Previsto","ARAÇATUBA","srag",2023-12-20
258,2023-12-27,11,12,1,0,8,0,3,"Previsto","ARAÇATUBA","covid",2023-12-27
26,2023-12-27,11,12,5,0,13,3,7,"Previsto","ARAÇATUBA","srag",2023-12-27
258,2023-12-29,11,12,1,0,8,0,2,"Previsto","ARAÇATUBA","covid",2024-01-03
26,2023-12-27,11,12,7,1,16,4,9,"Previsto","ARAÇATUBA","srag",2024-01-03
258,2024-01-17,11,12,2,0,9,1,3,"Previsto","ARAÇATUBA","covid",2024-01-17
26,2024-01-17,11,12,2,0,7,1,3,"Previsto","ARAÇATUBA","srag",2024-01-17
258,2024-01-31,11,12,4,0,16,2,6,"Previsto","ARAÇATUBA","covid",2024-01-31
26,2024-01-31,11,12,4,0,18,2,7,"Previsto","ARAÇATUBA","srag",2024-01-31
539,2024-01-31,NA,12,4,0,15,2,7,"Previsto","ARAÇATUBA","covid",2024-02-07
54,2024-02-07,NA,12,6,1,19.025,3,9,"Previsto","ARAÇATUBA","srag",2024-02-07
537,2024-02-15,NA,12,6,0,25,4,10,"Previsto","ARAÇATUBA","covid",2024-02-14
54,2024-02-15,NA,12,9,1,33.025,6,14,"Previsto","ARAÇATUBA","srag",2024-02-14
538,2024-02-14,NA,12,10,2,36,7,16,"Previsto","ARAÇATUBA","covid",2024-02-21
54,2024-02-14,NA,12,23,7,78.025,15,34,"Previsto","ARAÇATUBA","srag",2024-02-21
539,2024-02-21,NA,12,13,3,41.025,8,20,"Previsto","ARAÇATUBA","covid",2024-02-28
54,2024-02-21,NA,12,31,7.975,95.05,20,45,"Previsto","ARAÇATUBA","srag",2024-02-28
258,2024-03-05,11,12,7,0,27,4,11,"Previsto","ARAÇATUBA","covid",2024-03-06
26,2024-03-06,11,12,6,0,26.025,3,11,"Previsto","ARAÇATUBA","srag",2024-03-06
257,2024-03-06,11,12,8.5,0,28,4.75,13,"Previsto","ARAÇATUBA","covid",2024-03-13
26,2024-03-09,11,12,9,0.975000000000001,31,4.75,15,"Previsto","ARAÇATUBA","srag",2024-03-13
538,2024-03-16,NA,11,5,0,23.025,2,9,"Previsto","ARAÇATUBA","covid",2024-03-18
54,2024-03-16,NA,12,8,1,33.025,4,13,"Previsto","ARAÇATUBA","srag",2024-03-18
539,2024-03-12,NA,12,4,0,19.025,1.75,7,"Previsto","ARAÇATUBA","covid",2024-03-20
54,2024-03-13,NA,12,7,0,36,4,12,"Previsto","ARAÇATUBA","srag",2024-03-20
539,2024-03-19,NA,12,5,0,24,3,9,"Previsto","ARAÇATUBA","covid",2024-03-27
54,2024-03-20,NA,12,11,2,41.0749999999999,7,18,"Previsto","ARAÇATUBA","srag",2024-03-27
539,2024-03-26,NA,12,2,0,12,1,4,"Previsto","ARAÇATUBA","covid",2024-04-10
54,2024-04-02,NA,12,12,2,35,8,17,"Previsto","ARAÇATUBA","srag",2024-04-10
539,2024-03-28,NA,12,2,0,14.025,1,4,"Previsto","ARAÇATUBA","covid",2024-04-17
54,2024-04-04,NA,12,12,2,34.025,7.75,17,"Previsto","ARAÇATUBA","srag",2024-04-17
538,2024-04-19,NA,11,2,0,9.02499999999998,1,4,"Previsto","ARAÇATUBA","covid",2024-04-24
54,2024-04-15,NA,12,23,6,65.025,16,32,"Previsto","ARAÇATUBA","srag",2024-04-24
539,2024-04-17,NA,12,1,0,6,0,2,"Previsto","ARAÇATUBA","covid",2024-05-08
54,2024-05-03,NA,12,32,9,92,22,47,"Previsto","ARAÇATUBA","srag",2024-05-08
539,2024-04-23,NA,12,0,0,3,0,1,"Previsto","ARAÇATUBA","covid",2024-05-15
54,2024-05-08,NA,12,54,22,155.05,41,74,"Previsto","ARAÇATUBA","srag",2024-05-15
539,2024-04-23,NA,12,0,0,3,0,1,"Previsto","ARAÇATUBA","covid",2024-05-23
54,2024-05-22,NA,12,15,1,61,8,25,"Previsto","ARAÇATUBA","srag",2024-05-23
536,2024-05-24,NA,9,0,0,8.02499999999998,0,1,"Previsto","ARAÇATUBA","covid",2024-05-29
54,2024-05-22,NA,12,32,7.975,87.025,23,45,"Previsto","ARAÇATUBA","srag",2024-05-29
535,2024-05-23,NA,9,0,0,14.025,0,1,"Previsto","ARAÇATUBA","covid",2024-06-05
54,2024-05-29,NA,12,24,7,66,17,35,"Previsto","ARAÇATUBA","srag",2024-06-05
536,2024-05-23,NA,9,0,0,16.05,0,2,"Previsto","ARAÇATUBA","covid",2024-06-12
54,2024-06-08,NA,12,18,4,58.025,11,27,"Previsto","ARAÇATUBA","srag",2024-06-12
537,2024-06-18,NA,9,2,0,41.05,1,5,"Previsto","ARAÇATUBA","covid",2024-06-26
54,2024-06-26,NA,12,8,1,26,5,12,"Previsto","ARAÇATUBA","srag",2024-06-26
537,2024-06-18,NA,9,2,0,40.1249999999999,0,5,"Previsto","ARAÇATUBA","covid",2024-07-04
54,2024-06-30,NA,12,14,3,45,9,20,"Previsto","ARAÇATUBA","srag",2024-07-04
537,2024-07-02,NA,9,2,0,66.1249999999999,1,5,"Previsto","ARAÇATUBA","covid",2024-07-23
54,2024-07-16,NA,12,12,3,36,8,17,"Previsto","ARAÇATUBA","srag",2024-07-23
535,2024-08-07,NA,10,6,0,109.075,2,12,"Previsto","ARAÇATUBA","covid",2024-08-14
54,2024-08-14,NA,12,9,2,23,6,12,"Previsto","ARAÇATUBA","srag",2024-08-14
536,2024-08-07,NA,11,4,0,137.35,1,9,"Previsto","ARAÇATUBA","covid",2024-08-21
54,2024-08-16,NA,12,9,2,22,6,13,"Previsto","ARAÇATUBA","srag",2024-08-21
536,2024-08-21,NA,11,6,0,65,3,13,"Previsto","ARAÇATUBA","covid",2024-08-28
54,2024-08-29,NA,12,24,8,64,18,33,"Previsto","ARAÇATUBA","srag",2024-08-28
536,2024-08-27,NA,11,8,0,133.025,4,16,"Previsto","ARAÇATUBA","covid",2024-09-03
54,2024-08-27,NA,12,40,14,99.025,29,56,"Previsto","ARAÇATUBA","srag",2024-09-03
536,2024-09-03,NA,11,17,2,135.05,9,31,"Previsto","ARAÇATUBA","covid",2024-09-11
54,2024-09-12,NA,12,15,2,44.025,8,23,"Previsto","ARAÇATUBA","srag",2024-09-11
536,2024-09-11,NA,11,12,0,116.225,5,26,"Previsto","ARAÇATUBA","covid",2024-09-18
54,2024-09-18,NA,12,4,0,21,2,8,"Previsto","ARAÇATUBA","srag",2024-09-18
536,2024-09-11,NA,11,13,0,122.075,5,26,"Previsto","ARAÇATUBA","covid",2024-09-25
